actual,predicted
0.3004666666666666,1.5445492384081996
0.3021333333333333,1.4554009738176126
0.4213666666666666,1.3735446022334783
1.3721333333333334,1.3735446022334783
2.1115,1.4839995405266317
2.2047000000000003,2.055162823143356
1.8421,2.349058748664057
2.940533333333333,2.498479390157299
1.4428666666666667,2.430149985129669
0.7200000000000001,1.5764054052668026
0.3837,0.950029196640565
0.4598333333333333,0.6078411987062623
0.2586666666666666,0.5063754930513044
0.7843666666666667,0.4854063602212624
0.3100333333333333,0.4854063602212624
0.289,0.4854063602212624
0.2627,0.4854063602212624
0.2835999999999999,0.9788322951900107
1.5266333333333333,2.009604633655485
2.9176,2.064365659646815
1.3855333333333333,1.67291957517904
1.5103000000000002,1.547076981857911
2.8924000000000003,1.5469833219606244
1.4210333333333334,1.5469833219606244
1.4284,1.5417753086273809
1.2949,1.4526270440367939
0.2811333333333333,1.3707706724526596
0.4684333333333333,1.3707706724526596
0.5735,1.481225610745813
2.8368333333333333,2.0523888933625374
3.2486333333333333,2.3462848188832384
3.5754666666666663,2.4957054603764806
3.646066666666667,2.4273760553488506
3.058966666666667,1.573631475485984
2.3817666666666666,1.0269629672520344
1.5358666666666667,0.6085273187934408
1.3979666666666666,0.5070616131384829
1.2749,0.4860924803084407
0.3026,0.4860924803084407
0.2467333333333333,0.4860924803084407
0.2907,0.4860924803084407
0.2956666666666666,0.9864651903338119
1.2804666666666666,1.9419778979112574
1.5630333333333333,1.993027544310254
2.5758,1.6561484795221257
1.7677,1.4619670983640976
0.5346551724137931,1.4567360075939952
0.8191333333333333,1.4567360075939952
1.6882333333333333,1.4225866539278431
1.0239,1.267063942269061
0.3074,1.1893557964874582
1.3600666666666668,1.2080345680043805
1.7526333333333333,1.4512114226919306
2.4433,2.106266322643462
2.1971333333333334,2.4339035931551747
2.4373666666666667,2.506371464521361
0.9822666666666666,2.2593015860976062
0.2802666666666666,1.4316163467502123
0.2704333333333333,0.8868588057341459
0.2669333333333333,0.6081556461056997
0.272,0.5066899404507418
0.2676333333333333,0.4857208076206996
0.2738666666666666,0.4857208076206996
0.2642666666666666,0.4857208076206996
0.8068333333333334,0.4857208076206996
0.4796333333333333,0.9860935176460708
1.7231999999999998,1.9416062252235164
2.7444,1.9971269139606829
1.8963,1.6976239878352957
1.3449666666666669,1.5475100403351496
1.2525666666666666,1.5425990281302147
1.2284666666666666,1.5425990281302147
0.6719,1.5277049416766608
0.8155666666666667,1.4734943092122443
1.451633333333333,1.4054866826537367
1.5712000000000002,1.424165454170659
1.4968,1.6225971818613796
2.6869666666666663,2.105266822824531
3.9381666666666666,2.3742963658580583
3.5360666666666662,2.3498235396019855
4.548666666666667,2.400538284644714
3.0650666666666666,1.7131522784076667
2.4192,1.2667872428219342
1.6982333333333333,1.4040416060999694
1.7228,1.4283811272108649
1.7007666666666663,1.4074119943808225
1.7715333333333334,1.4104772686161597
1.8916,1.4016136666138619
2.2291000000000003,1.4016136666138619
1.6493666666666666,1.3447523823449712
4.023366666666666,2.1578892501055145
4.190833333333333,2.3893056703449695
3.2464,2.2961752443364314
2.972166666666667,2.400110315644849
3.159,2.481476950312338
2.9288000000000003,2.5782470497114836
3.4063,2.5782470497114836
3.757966666666667,2.6288409368931798
4.0491,2.6753668239856045
4.349100000000001,2.6940455955025264
5.452533333333333,3.1813614882405727
3.8794,3.519811622780006
4.1178333333333335,3.5350671255382338
4.1814,3.582281772027819
3.2884333333333333,3.4060045482137253
4.327933333333333,2.748212052194557
5.562466666666666,2.3822796716115544
4.0280000000000005,1.7072078123540142
3.2757,1.4622961490738167
2.303033333333333,1.178052600782266
1.606766666666667,1.1082288613143478
1.5761,1.0934486776316186
1.6319,1.0934486776316186
1.8952,1.1198012794546217
1.4764000000000002,1.4878433335575039
1.4277666666666666,1.634599832094505
2.7256666666666667,1.9165588984096134
2.6753333333333336,1.9483149714347623
2.0929333333333333,1.8507694651581728
1.5,1.8295849863002045
3.2399333333333336,1.8295849863002045
1.3715333333333333,1.8198565802796438
3.096833333333333,1.8625407649705763
2.007133333333333,1.8812195364874986
1.6865,2.040048806167015
0.5052,1.9221598212267286
0.4540333333333333,1.920915813606979
0.4741,1.9168593648043872
0.4840333333333333,1.8720582376702297
0.4797666666666666,1.2476849130281917
0.4863333333333333,0.8887954607338054
0.9995666666666668,0.7506601030100342
1.2067666666666663,0.6469174726879942
0.438,0.6259483398579521
0.5899666666666668,0.6259483398579521
0.5786666666666667,0.6259483398579521
0.6201000000000001,0.6259483398579521
0.2640666666666666,1.0437661116028227
0.6768,1.7757786491064678
2.6111,2.0293375044331476
1.4934666666666667,1.94123878168333
1.9156666666666664,1.8751646640269408
3.0446,1.924809505906474
2.9126,1.924809505906474
2.224933333333333,1.910389394185214
1.7837333333333334,1.777869873662897
1.7403333333333333,1.7077505349965465
3.872833333333333,1.7264293065134688
2.0718,1.8935647262454582
2.4230666666666663,2.3434599965686362
1.6295,2.4902006957429625
1.9771333333333332,2.593974042107904
3.8368666666666655,2.6281994688936274
4.2148666666666665,1.9854553381309747
2.592233333333333,1.522234002003934
2.4242666666666666,1.0180560072959144
2.4026333333333336,0.9359566378918299
2.4109333333333334,0.9149875050617876
2.4490666666666665,0.9149875050617876
2.9925,0.9149875050617876
2.3877333333333337,0.9149875050617876
2.3882,1.2953485649436156
3.136066666666667,1.9062215701878826
2.365933333333333,2.1597804255145614
3.5450666666666666,2.0991415738022385
4.0419,2.056062743579653
2.373533333333333,2.055969083682366
2.4647,2.055969083682366
2.8868,2.0507610703491226
3.8266,1.9503640496822323
2.6296000000000004,1.868507678098098
3.450733333333333,1.868507678098098
3.3423333333333334,2.000658413974019
3.2467,2.4270022812354215
3.034,2.489449009209291
3.479,2.57814834907519
2.6584,2.5317137986269893
0.8636,1.766061884367025
0.7682,1.3028405482399843
0.4829666666666667,0.7203264393552291
0.4934666666666666,0.6382270699511448
0.4795,0.6172579371211024
0.4441333333333333,0.6172579371211024
0.4740333333333333,0.6172579371211024
1.0365333333333333,0.6172579371211024
0.4744,0.8935588913283888
2.049866666666667,1.4538551887768256
2.164733333333333,1.6464064817061765
2.328966666666666,1.7210719778012988
2.3169666666666666,1.6956808442873128
1.3156,1.6824922985471285
1.0784,1.6824922985471285
0.2641666666666666,1.677284285213885
0.2638333333333333,1.6531472422596267
0.3332,1.5712908706754924
0.2968,1.5712908706754924
0.5012666666666666,1.7994683382915653
1.8244,2.225812205552967
1.7362666666666666,2.3446179861924543
2.3531,2.4333173260583534
1.3297333333333334,2.366467091008981
1.0835,1.5741151842489332
0.3535,1.1108938481218924
1.0185333333333333,0.6820920333792726
0.2777333333333333,0.5999926639751882
0.3161666666666666,0.5790235311451459
0.2988,0.5790235311451459
0.3101,0.5790235311451459
0.2894,0.5790235311451459
0.2925666666666666,0.8790175234413324
1.0433333333333334,1.3377661019101468
2.5357333333333334,1.530384365481907
1.3215333333333334,1.6073087648775448
0.3260666666666666,1.5135788435266595
0.2799333333333333,1.434138474136849
0.271,1.434138474136849
0.6986333333333333,1.399989120470697
1.8085666666666669,1.4419793157735068
1.5743333333333334,1.502802082308929
1.5589666666666666,1.5991556224506467
2.432533333333333,1.886869256286328
2.5439,2.428608497322704
2.8485,2.747044414568363
2.1167666666666665,2.7587909843072063
5.035333333333333,2.9264300161685823
3.2142,2.1340781094085344
2.131333333333333,1.6117663985549344
1.409333333333333,1.0438802999517933
1.9941666666666669,0.9617809305477094
2.1516333333333337,0.9408117977176669
2.4526666666666666,0.9408117977176669
2.471433333333333,0.9408117977176669
2.3861,0.9408117977176669
2.4389,1.2787854265387746
3.8387666666666656,1.6878873001755224
3.6947666666666663,1.8849766060854527
3.4349,2.0135092836925117
2.422533333333333,2.0399727881966245
1.3891666666666669,2.0350617759916894
1.5557333333333332,2.0350617759916894
1.7093333333333334,2.0201676895381357
1.4185,1.9187781460293736
0.6281,1.9412125245801177
0.3178666666666666,1.9512771684140204
0.8924,2.144582359446742
1.8926333333333327,2.563541033488571
1.7913333333333334,2.690285304807632
3.471833333333333,2.525785257290339
4.313733333333333,2.726818166003863
3.666033333333333,2.090141210302331
1.1646666666666663,1.5827748327721554
0.2946999999999999,0.9822014649130321
0.3152999999999999,0.8364169214269369
0.2794333333333333,0.8154477885968946
0.3057666666666667,0.8185130628322318
0.3009333333333333,0.8096494608299337
0.2778333333333334,0.8096494608299337
0.9067666666666666,0.9856167448353578
0.2565666666666666,1.5595976870647756
1.5167333333333337,2.0516594404542423
3.2357666666666662,2.1858193118856377
4.664793103448276,2.3649030199259706
3.8858666666666655,2.402012027097956
3.1451,2.402012027097956
2.2929666666666666,2.402012027097956
1.7899333333333334,2.370877142690732
2.4495333333333336,2.4270087005837344
3.955566666666667,2.4270087005837344
2.581166666666667,2.6861501865910635
3.8627,2.9153970058408265
3.753033333333333,2.947585060216047
3.0760666666666667,2.934078405078289
2.038,2.6836571305980064
0.7491333333333333,1.9851406297566943
0.7102,1.679607160227952
0.6762333333333334,1.3467845929002913
0.7161666666666666,1.104730181195553
0.7219333333333334,0.9271547149885098
0.7785666666666666,0.917986771210264
1.2777666666666667,0.9032065875275345
1.0507666666666666,0.9032065875275345
2.5013666666666667,1.120871267850267
3.3645,1.5716392701226292
4.0845666666666665,1.8701114541093378
2.7232,2.299555074671307
2.914933333333333,2.5080671460154695
3.3595,2.5735838227088834
3.852966666666666,2.623442232613824
3.6025666666666667,2.623442232613824
3.0813,2.602582247271363
2.488266666666666,2.6587138051643655
2.838,2.6587138051643655
2.750266666666666,2.9150482499857593
2.4104666666666663,3.172110570872723
2.434266666666667,3.206631971588036
2.4249333333333336,3.193125316450278
2.443633333333333,2.9803567842573937
2.636,2.1355911698545436
3.104433333333333,1.4717530474119866
2.5506333333333333,1.6436585933730499
2.5234,1.6000519219853913
2.582333333333333,1.579082789155349
2.5416666666666665,1.5505678907478115
2.4757333333333333,1.5505678907478115
2.476233333333333,1.5505678907478115
2.4558000000000004,1.7387159307293794
2.4472,2.3317146016389754
2.441733333333333,2.2758539774931337
3.146133333333333,2.180450833345552
2.6617333333333333,2.097537675434481
2.576,2.0683548351803513
2.615866666666667,2.0683548351803513
2.1624,1.7498196258664622
1.2944,1.4529606545795837
1.909166666666667,1.2065400014399836
1.3901,1.2065400014399836
1.6320666666666668,1.2717889598091485
1.4619,1.5177027373888343
0.7323000000000001,1.8842360930540787
0.4123,2.0856389633052435
0.4339333333333333,1.7279604077783453
0.4437333333333333,1.509606694903186
0.4499666666666667,1.1858166277331308
0.4464333333333333,0.8179234680542866
0.4367333333333333,0.6499050951624874
0.4315666666666666,0.6238967026261197
0.4641666666666666,0.535802046316044
1.0399666666666667,0.535802046316044
0.7106,0.535802046316044
0.4469666666666667,0.8975105987806956
0.4125666666666667,1.4354323271722509
0.4543999999999999,1.3753771417924796
0.4176333333333333,1.1506501967282103
0.4459,1.302513842360698
0.4327666666666667,1.3024201824634112
0.4259666666666666,1.2332182028702208
0.4589999999999999,1.2009554884050884
0.4384333333333333,1.1571902613369358
1.4381,1.0714185380522916
1.4590666666666663,1.157660948236697
2.1362,1.222909906605862
1.9720666666666664,1.6110501118886036
1.5183,1.8289239151762384
2.573533333333333,1.8821032565239995
1.3214333333333337,1.734837174250741
0.5282333333333333,1.3542006586539357
0.7439,0.9977813093142722
1.1254333333333333,0.8179234680542866
0.9007000000000001,0.6499050951624874
0.3048333333333333,0.6238967026261197
0.3333,0.5510102010986386
0.2988333333333333,0.5510102010986386
0.9516333333333332,0.5510102010986386
0.3343333333333333,0.9227992134583184
0.3017,1.5478988842827355
0.3196,1.4444957332274917
0.6024999999999999,1.1759388114058336
0.8742333333333333,1.3278024570383211
0.9764,1.3277087971410344
1.3977666666666666,1.2457139349519732
1.4199333333333333,1.2134512204868408
1.0903666666666667,1.1696859934186883
0.302,0.9990994411848712
0.3676666666666666,0.9990994411848712
0.2851333333333333,1.1243713857278332
0.3612,1.4054828188556867
0.289,1.7023686599046537
0.3262666666666666,1.7555480012524147
1.1154333333333333,1.6082819189791562
0.9540333333333332,1.1243975071802221
1.6686,0.6865261115293694
3.3750666666666667,1.1390044060125932
2.896733333333333,1.1068005442163422
2.3873333333333333,1.0807921516799746
2.3620333333333337,1.0807921516799746
2.370033333333333,1.0807921516799746
2.3452,1.0807921516799746
2.3587333333333333,1.5080278033071663
2.3262333333333336,2.4259234486023145
2.4038,2.303375543804227
2.6670666666666665,1.874804820780027
1.8980333333333332,1.7709282828698385
2.006333333333333,1.634315202959133
4.066566666666667,1.634315202959133
3.5450666666666666,1.5437710839780712
2.0132,1.4490794004324659
0.8793000000000001,1.5321658877031599
3.2898,1.5501445772424012
2.7413000000000003,1.5738868889485647
2.6055,2.0479924527616555
2.8540666666666668,2.5752347825821453
1.4985333333333335,2.6288900968936675
0.4788,2.1701850459906993
0.4196666666666667,1.46182871760714
0.5351333333333332,0.9425157531497125
1.9680333333333333,1.020361115721423
2.3868333333333336,1.0047617479755058
2.3947333333333334,0.9787533554391383
2.4157,0.9787533554391383
2.3970333333333333,0.9787533554391383
2.407366666666667,0.9787533554391383
2.3678000000000003,1.3463614821310477
2.3515333333333337,2.2500374440553395
2.316933333333333,2.132720609298636
2.3642,1.714216838978345
2.656033333333333,1.6544077347260386
0.3558333333333333,1.5757057212082552
0.3544,1.5757057212082552
0.3417666666666666,1.5044168694397917
0.3773333333333333,1.4662921380917224
0.4778333333333334,1.350057410363253
0.8364999999999999,1.3680360999024943
2.240733333333333,1.6937260832017262
2.3996,2.0459153691202796
2.0389,2.3756094632162967
2.9757,2.30120170672395
2.6744,1.973477264989923
2.3847,1.3777983963574187
1.7388333333333332,0.9537828440189251
1.4930666666666668,0.7231969338821668
0.4334666666666666,0.5676426819389492
0.3333333333333333,0.5125416634576474
0.3128666666666666,0.4840775209951952
0.3035666666666666,0.4752139189928972
0.3352666666666666,0.4752139189928972
0.2987333333333333,0.7346486160196652
0.3369999999999999,1.2709038892027114
0.2954,1.5432403881187016
0.6231333333333333,1.5728092611591669
1.5255666666666667,1.6053413897178375
2.5922,1.648272801806794
4.002933333333333,1.648272801806794
1.8904333333333332,1.648272801806794
1.699566666666667,1.6653896013770324
1.1487,1.5092370484370543
0.8812666666666666,1.5092370484370543
0.8989666666666667,1.8110617460642127
0.8555333333333334,2.4688960529451216
1.8340333333333332,2.558703687863016
1.0151333333333334,2.558703687863016
1.0125333333333333,2.365824744601882
0.5116666666666666,1.531738950366644
0.5052666666666666,1.4617723546900239
0.9032,1.4317074927830862
0.2964333333333332,1.0885857794974316
0.3524,0.7070467655781808
0.2986666666666667,0.6488881326247301
0.3558666666666666,0.5967936369510909
0.2853666666666666,0.5967936369510909
0.3383,0.7464403666205588
0.3127333333333333,0.9044354761548192
0.3100333333333333,1.152315012925587
0.3756,1.5602788443149354
1.0414333333333332,1.7489864132404227
1.0684333333333331,1.841287309869728
0.5515666666666666,1.841287309869728
3.331933333333333,1.841287309869728
2.5331,1.8584041094399664
3.770766666666667,1.7640113129876978
2.2807666666666666,1.7640113129876978
2.404733333333333,2.0546906852859377
5.211533333333334,2.9584544988495414
2.9164666666666665,3.0584232800533817
3.5232,3.0584232800533817
4.738366666666667,2.8721412965270448
2.1289,1.702510521545502
1.4638666666666666,0.9744813601612241
1.3604666666666667,0.6630476549082308
1.350666666666667,0.5634924013891749
1.3848333333333334,0.5374840088528072
1.3569,0.5374840088528072
1.3759,0.5374840088528072
1.1045333333333334,0.5374840088528072
0.4681333333333333,1.0957729910470735
1.0126333333333333,2.159596633687399
2.1395,2.0496986981988803
1.6646333333333334,1.593451265297948
1.2966333333333333,1.5105381073868769
1.1751,1.3355920167505417
0.3289333333333333,1.3169854200478932
0.6432,1.174888332094866
1.8509,1.0990006051712873
1.8851,0.9613357978889484
2.1224333333333334,0.9613357978889484
1.8981,1.0654230303982157
2.907966666666667,1.7539976085937328
2.7940666666666667,2.3660598206478958
3.4250333333333334,2.661276725540075
2.507633333333333,2.36698344845599
0.9699666666666666,1.4910119114383928
0.3327333333333333,0.8412204338384314
0.2698333333333333,0.5820522284008383
0.3118333333333333,0.4926857580847615
0.2874,0.46667736554839384
0.4696666666666667,0.46667736554839384
0.6611999999999999,0.46667736554839384
0.2744999999999999,0.46667736554839384
1.1234666666666666,1.0299381561268215
2.3869666666666665,2.0678553859738105
2.1356,1.9537628892513637
1.8683666666666667,1.5249753273879243
1.3492333333333335,1.496438269531832
0.9347333333333334,1.4963446096345452
0.2769333333333333,1.4963446096345452
0.3015666666666667,1.434741830986392
0.2666666666666666,1.3909766039182394
0.5648333333333333,1.2415747637181171
1.4713333333333334,1.2415747637181171
2.106266666666667,1.3456619962273844
2.3730666666666664,1.9079211722993819
2.2874666666666665,2.3470805500610323
3.2106,2.42293027523067
3.292466666666667,2.3466615522046435
1.2912666666666666,1.5051301105755053
1.6356333333333335,0.836346358193574
0.5179,0.5880490871899509
0.6539,0.4986826168738741
0.3403666666666666,0.4726742243375065
0.2693666666666666,0.4726742243375065
0.3469,0.4726742243375065
0.2679666666666666,0.4726742243375065
0.8976,1.035935014915934
2.3629,2.12324852147968
2.972933333333333,2.0328633143336883
1.9952333333333332,1.566181864155697
1.4271,1.5376448062996046
3.970766666666667,1.537551146402318
1.4307666666666667,1.537551146402318
0.5537666666666666,1.4759483677541647
1.6954,1.4321831406860122
1.2912333333333337,1.2447215206385416
0.6835333333333333,1.2447215206385416
1.8244,1.386868532995157
3.3644000000000003,2.006081561324238
3.190233333333333,2.4452409390858905
2.933933333333333,2.521090664255528
1.6947,2.387868088972416
0.8519000000000001,1.546336647343278
0.3761333333333334,0.9546193223559997
0.3365,0.592594405823622
0.2546,0.5032279355075453
0.3086666666666666,0.4772195429711776
0.8921666666666667,0.4772195429711776
0.2705,0.4772195429711776
0.2976,0.4772195429711776
0.7363666666666667,1.0412214175981476
2.7021666666666664,2.107625474114273
2.5052666666666665,1.9602297939416347
1.3702,1.493765182602883
1.3697333333333332,1.3898886446926946
1.1518333333333333,1.3270665660948375
0.3003333333333333,1.3270665660948375
0.3952,1.2365224471137757
0.3272,1.1271037210961372
0.5416333333333333,0.9584667956016922
2.6132,0.9584667956016922
3.238233333333333,1.162186523538214
3.869133333333333,1.8652911692021024
4.7842,2.5150585627784694
3.7062666666666666,2.5687138770899915
2.8803666666666667,2.405569367086767
1.4481,1.5640379254576282
1.2871,0.8992068485452601
0.5854333333333333,0.5709540886517632
0.3122333333333333,0.47157047380788314
0.3023999999999999,0.4455620812715155
0.3215666666666666,0.4455620812715155
0.2930333333333333,0.4455620812715155
0.8123333333333334,0.4455620812715155
1.4514333333333334,1.0095639558984857
2.8325,2.0994690383723564
1.9939333333333331,1.9821522036156531
1.3481999999999998,1.5257545449808103
0.9068333333333332,1.465945440728504
0.2818333333333333,1.461034428523569
0.2946,1.461034428523569
0.2538666666666666,1.3897455767551055
0.3349,1.336893802935003
0.2617333333333333,1.148913078671753
0.3206666666666666,1.148913078671753
0.5727,1.436170356009041
2.549,1.9529302807853104
2.2349,2.345521913701923
2.2950666666666666,2.2711141572095763
1.5127333333333333,2.2391519001877316
1.483766666666667,1.581653812924703
0.7992666666666667,1.1169559728014595
0.8884000000000001,0.8352223094045719
0.3167333333333333,0.7165269302629295
0.2564333333333333,0.6905185377265617
0.2978666666666666,0.6437505112814655
0.289,0.6348869092791675
0.2646,0.5666100849173897
0.3151666666666666,0.9325883062914677
1.7926333333333335,1.7442081081429783
2.655533333333333,1.8825225419690652
1.7159000000000002,1.9120914150095305
3.170033333333333,1.9835040755278237
3.5630666666666664,1.998686004557639
1.9701666666666664,1.960920048779002
1.6392,1.960920048779002
1.6297,2.0516617319278225
2.0716666666666668,1.8955091789878444
2.057633333333333,1.8955091789878444
2.7980666666666667,2.4628519277054135
1.8881,3.360437295387876
3.1545,3.4298617612651294
4.5121,3.4298617612651294
4.981466666666666,3.35134344907853
5.814266666666667,2.3969033955893027
5.071333333333333,2.4784720560171625
3.3405666666666667,1.6752185668820665
2.916,1.397629280075784
2.879433333333333,1.0451828921014668
1.1217333333333337,0.8317967856232136
1.1342333333333334,0.8133339878441684
1.1941,0.7450571634823907
1.5761,0.9503460081447477
1.141066666666667,1.2848178021790981
1.3151666666666666,1.4226217909166048
2.226033333333333,1.8305856223059531
1.7363666666666666,1.9539433412569258
1.0085666666666666,1.9848630569324957
0.7125,1.9366768704217663
1.2987,1.9366768704217663
1.8274666666666664,1.9537936699920047
2.097066666666666,1.859400873539736
3.4258,1.859400873539736
4.211133333333334,2.231176898726536
3.5989152542372884,3.1274661215541446
3.2915,3.1394804164542727
3.1929000000000003,3.1394804164542727
2.107633333333333,3.0249553886155707
1.4627333333333332,1.94327909993774
1.3745333333333332,1.2102171121736582
1.3573,0.6134215803017792
1.3417333333333334,0.5047433456879402
0.4619999999999999,0.4787349531515728
0.2898666666666666,0.4787349531515728
0.2915999999999999,0.4787349531515728
0.244,0.4787349531515728
0.3083333333333333,1.0500419852693956
1.9449,2.2867463816730216
2.595733333333333,2.1768484461845032
1.595,1.6827071249690186
1.8552666666666664,1.5997939670579477
1.3714333333333333,1.529416047985592
1.1310333333333331,1.4920151752143356
0.6521,1.3499180872613084
1.4841333333333333,1.2740303603377297
1.6232333333333335,1.1363655530553909
1.5423333333333331,1.1363655530553909
1.7919666666666667,1.240452785564658
2.2478333333333333,2.0241294363989493
2.9717333333333333,2.5965901015471773
2.742566666666667,2.8288318899705223
1.6235,2.603201876107343
1.8572333333333333,1.727230339089746
2.4864666666666664,1.0943249424491757
0.3873666666666667,0.6179184500661994
0.2992666666666667,0.5092402154523604
0.3085,0.48323182291599287
0.2936666666666667,0.48323182291599287
0.7837666666666666,0.48323182291599287
0.4086333333333333,0.48323182291599287
0.7007666666666666,1.0595106634179774
2.484233333333333,2.1664012156087296
1.0849,2.052308718886282
0.8876000000000001,1.5856272687082917
0.4004666666666666,1.5570902108521993
0.6403666666666666,1.5569965509549126
1.9346666666666663,1.5569965509549126
0.9449666666666666,1.4953937723067594
1.9168666666666667,1.4516285452386068
0.8901333333333333,1.3022267050384846
1.6489666666666667,1.3022267050384846
2.8615,1.4063139375477518
3.1261666666666668,1.9610985228837536
1.9595,2.400257900645404
1.3968333333333334,2.4761076258150414
1.4027666666666667,2.468502166009921
0.9547666666666668,1.6269707243807834
0.3900666666666667,0.9940653277402131
0.2993333333333333,0.6510934449726017
0.2464666666666666,0.5200406843354907
0.8600666666666666,0.49403229179912317
0.2673,0.49403229179912317
0.2866999999999999,0.49403229179912317
0.2635,0.49403229179912317
0.8767999999999999,1.0703111323011074
2.2358,2.2700882080217473
3.119933333333333,2.1797030008757554
3.2271333333333336,1.7130215506977644
4.085766666666666,1.684484492841672
2.4456,1.6843908329443853
1.7472,1.6843908329443853
1.4257,1.622788054296232
1.5296999999999998,1.5790228272280795
3.871966666666667,1.4231254738391785
1.8885,1.4231254738391785
3.066866666666667,1.5337082195372245
1.6687,2.0670275829812845
2.606533333333333,2.4935659600995823
3.220833333333333,2.56941568526922
3.5447333333333333,2.5618102254640993
2.720666666666667,1.7417440057269022
1.9556666666666669,1.075001961596651
1.4016666666666666,0.640733757710072
1.1285666666666667,0.509680997072961
0.2991333333333333,0.4836726045365934
0.2853666666666666,0.4836726045365934
0.2859333333333333,0.4836726045365934
0.2725666666666667,0.4836726045365934
0.7473333333333334,1.06069252908712
2.621733333333333,2.1244109805714806
1.6582666666666666,1.977015300398843
1.326566666666667,1.5105506890600915
0.8661333333333334,1.406674151149903
0.2796333333333333,1.343852072552046
0.3050333333333333,1.343852072552046
0.5061,1.2533079535709841
0.3720333333333333,1.1438892275533457
0.6128333333333332,1.0068165687174702
1.6330666666666669,1.0068165687174702
2.1533333333333333,1.2195453174632653
3.133466666666666,1.8367562982421315
2.793,2.441190692200022
2.968533333333333,2.494846006511544
2.7788,2.4008896516520344
1.4036333333333333,1.5808234319148367
0.5249666666666667,0.9159923550024686
0.3053666666666667,0.6581909292015863
0.3163333333333333,0.5171210240366718
0.3047666666666667,0.4911126315003041
0.3085666666666666,0.4911126315003041
0.3172666666666667,0.4911126315003041
0.3004333333333333,0.4911126315003041
0.8006666666666666,1.0681325560508308
2.8391,2.1580376385247018
2.1277666666666666,1.983782083418857
1.8329666666666664,1.5273844247840147
1.1446333333333334,1.4675753205317084
0.2579,1.4626643083267734
0.3025,1.4626643083267734
0.3826,1.3913754565583099
0.4230333333333333,1.3385236827382074
0.3586666666666666,1.182107225133527
1.032166666666667,1.182107225133527
1.3404666666666667,1.3641124590894933
0.7348666666666667,1.8594071619738217
0.9607666666666668,2.2807149681601753
1.5455666666666663,2.3507537769800595
2.422633333333333,2.3924792966809667
2.4906333333333333,1.5620570018514268
1.8243333333333327,1.0418158826345914
1.7318,0.6927807133622857
1.1492666666666669,0.5841700803097518
1.0384,0.558161687773384
1.1203333333333334,0.5574470283700731
1.0231666666666668,0.548583426367775
1.051,0.548583426367775
1.107033333333333,0.8821023756294725
2.1135333333333333,1.6574218360765975
2.035133333333333,1.830409678174659
2.0485333333333333,1.8723323755628674
2.279733333333333,1.9437450360811606
2.0756,1.9589269651109757
1.8431333333333333,1.9589269651109757
4.251033333333334,1.9589269651109757
2.6337,1.9760437646812141
1.9713666666666667,1.8514554783998056
1.9525333333333332,1.8514554783998056
2.7952,2.1589876406839266
4.312366666666667,3.080448626843459
5.3430333333333335,3.1498730927207124
3.712933333333333,3.1498730927207124
2.425733333333333,3.02205767232584
1.0950333333333333,1.96697203038947
1.1192666666666669,1.7355483250885506
1.3722333333333334,1.404063951409018
1.5,1.0276370380621844
